CARNET,FINAL
201318522 ,-1
201321822 ,-2
201400484 ,22
201403099 ,0
201403441 ,24
201408328 ,24
201443993 ,30
201502870 ,0
201502890 ,-2
201502926 ,24
201502970 ,22
201503038 ,19
201503125 ,22
201503170 ,24
201503269 ,22
201503279 ,18
201503296 ,21
201503316 ,18
201513255 ,24
201513260 ,30
201513314 ,25
201513420 ,18
201513581 ,18
